name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
어부횟집,음식점,인천광역시 서구 검단로 467 (왕길동),37.60182971,126.6562807,,,,,인천 서구 검단로 467
그램그램 부평점,음식점,인천광역시 부평구 부흥로 371 (부평동),37.49818609,126.7332034,,,,,인천 부평구 부흥로 371
금강산추어탕,음식점,인천광역시 서구 탁옥로51번길 13-8 (심곡동),37.54539727,126.6744482,,,,,인천 서구 탁옥로51번길 13-8
북창동순두부 구월로데오점,음식점,인천광역시 남동구 성말로13번길 15 (구월동),37.44626295,126.7017867,,,,,인천 남동구 성말로13번길 15
김재국만두전문점,음식점,인천광역시 계양구 주부토로 530 (계산동),37.54138194,126.7284946,,,,,인천 계양구 주부토로 530
까사올리브,음식점,인천광역시 미추홀구 인하로47번길 5 (용현동),37.45222912,126.6541501,,,,,인천 미추홀구 인하로47번길 5
예전,음식점,인천광역시 중구 월미문화로 43-2 (북성동1가),37.47439518,126.5976382,,,,,인천 중구 월미문화로 43-2
꾸지뽕 삼계탕,음식점,인천광역시 중구 우현로90번길 7 (인현동),37.47424331,126.6309954,,,,,인천 중구 우현로90번길 7
낙지한마당,음식점,인천광역시 서구 서곶로315번길 14 (심곡동),37.54598224,126.6752791,,,,,인천 서구 서곶로315번길 14
옛골남원추어탕,음식점,인천광역시 연수구 먼우금로 190 (연수동),37.41405348,126.6767147,,,,,인천 연수구 먼우금로 190
남대감꽃게아구전문점,음식점,인천광역시 부평구 마장로 243 (산곡동),37.49978464,126.7023853,,,,,인천 부평구 마장로 243
남촌칼국수,음식점,인천광역시 남동구 장도로 67 (논현동),37.39969676,126.7379752,,,,,인천 남동구 장도로 67
